email,jobTitle,numberOfPositions,gender,lastEducation,jurusan,minWorkExperience,ageRange_min,ageRange_max,lokasiKerja,requiredCompetencies,acceptedDisabilityTypes
sti.recruitment.jkt@gmail.com,Senior Kitchen,15,Perempuan dan Laki-laki,SMA/SMK,,3-5 Tahun,25,35,Seluruh Indonesia,"- Pengalaman di Japanese Restaurant lebih disukai 
- Memiliki keterampilan membuat Japanese Food 
- Bersedia bekerja di bawah tekanan dan cepat tanggap dalam menunaikan tugas.",
sti.recruitment.jkt@gmail.com,Captain / Store Supervisor,5,Perempuan dan Laki-laki,SMA/SMK,,3-5 Tahun,25,30,Seluruh Indonesia,"- Berpenampilan menarik dengan berat dan tinggi badan proporsional.
- Dapat bekerja sistem shift dan lembur jika diperlukan.
- Punya minat dan pengetahuan dalam pelayanan yang sangat baik.",
sti.recruitment.jkt@gmail.com,Server,15,Perempuan dan Laki-laki,SMA/SMK,,3-5 Tahun,18,30,Seluruh Indonesia,"- Berpenampilan menarik dengan berat dan tinggi badan proporsional.
- Dapat bekerja sistem shift dan lembur jika diperlukan.
- Punya minat dan pengetahuan dalam pelayanan yang sangat baik.",
sti.recruitment.jkt@gmail.com,Kitchen,25,Perempuan dan Laki-laki,SMA/SMK,,3-5 Tahun,18,35,Seluruh Indonesia,"- Pengalaman di Japanese Restaurant lebih disukai 
- Memiliki keterampilan membuat Japanese Food 
- Bersedia bekerja di bawah tekanan dan cepat tanggap dalam menunaikan tugas.",
recruitment@toa-galva.co.id,Teknisi,5,Perempuan dan Laki-laki,D3,,Lulusan Baru,,27,,Mengetahui wawasan tentang Teknik Elektro,
recruitment@toa-galva.co.id,Teknisi,5,Perempuan dan Laki-laki,D3,,Lulusan Baru,,27,,Mengetahui wawasan tentang Teknik Mesin,
recruitment@toa-galva.co.id,Operator Produksi,10,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,18,21,,,
hr.recruitment@b-log.co.id,Operation Logistic Coordinator,20,Laki-laki,D3,,3-5 Tahun,20,35,Seluruh Indonesia,"- Communication
- Leadership
- Teamwork
- Achivement Drive
- Problem Solving
- Ms Excel",
hr.recruitment@b-log.co.id,Warehouse Coordinator,20,Laki-laki,D3,,3-5 Tahun,20,35,Seluruh Indonesia,"- Communication
- Leadership
- Teamwork
- Achivement Drive
- Problem Solving
- Ms Excel",
hr.recruitment@b-log.co.id,Project Management Officer,3,Perempuan dan Laki-laki,S1,,1-2 Tahun ,20,35,Tanggerang,"- Analyst (Ms Excel, Power BI, Visio, Gspreadsheet, PPT)
- Problem Solving
- Teamwork",
hr.recruitment@b-log.co.id,HSE Specialist,3,Laki-laki,S1,,3-5 Tahun,23,35,Bandung," - Sertifikat K3 Umum & Ahli
 - Mitigasi kecelakaan kerja
 - Pengelolaan Risiko
 - Manajemen Material Berbahaya",
hr.recruitment@b-log.co.id,GA Officer,2,Laki-laki,D3,,3-5 Tahun,25,40,Bandung," - Asset management
 - Security Handle
 - Facility Management",
hr.recruitment@b-log.co.id,Picker,30,Laki-laki,SMA/SMK,,1-2 Tahun ,18,35,Seluruh Indonesia," - Flow picking warehouse
 - Dapat bekerja disuhu dingin (-1 C)",
hr.recruitment@b-log.co.id,Marketing Communication Officer,1,Perempuan,S1,,3-5 Tahun,20,35,Tanggerang," - Copywriting
 - Strategy advertise branding
 - Content Strategy
 - Basic Digital Marketing Knowledge",
hr.recruitment@b-log.co.id,Mekanik,10,Laki-laki,SMA/SMK,,1-2 Tahun ,18,35,Tanggerang," - Handle Mesin Diesel & Bensin
 - Handle mesin truck CDD  & CDE",
hr.recruitment@b-log.co.id,Business Support Operation,3,Perempuan dan Laki-laki,S1,,3-5 Tahun,20,35,Tanggerang," - Analyst (Ms Excel, Power BI, Visio, Gspreadsheet, PPT)
 - Logisticc & Supply chain process
 - Problem Solving",
hr.recruitment@b-log.co.id,Dispatcher,30,Laki-laki,SMA/SMK,,1-2 Tahun ,20,35,Seluruh Indonesia," - Route Planning & Scheduling
 - Fleet Management
 - Transportation Management System
 - Order Management",
hr.recruitment@b-log.co.id,Service Advisor,5,Laki-laki,SMA/SMK,,3-5 Tahun,20,35,Tanggerang," - Technical Knowledge of Vehicles/Equipment
 - Service Intake and Diagnosis
 - Warranty and Claims Knowledge
 - Basic Inventory & Spare Parts Knowledge",
jasmine@ttlr.co.id,Sales & Marketing,4,Perempuan,S1,,1-2 Tahun ,23,35,,"- Wanita dan berpenampilan menarik.
- Minimal 1 tahun pengalaman di posisi yang sama. 
- Mahir berbahasa Jepang dan Inggris baik lisan maupun tulisan (min. level N3).
- Mahir menggunakan Microsoft Office: Excel, Word, Powerpoint
- Bisa membantu tamu dalam bahasa Jepang dengan semangat keramahtamahan.
- Teliti, jujur, tekun, disiplin, dan bertanggung jawab.",
jasmine@ttlr.co.id,Guest Service Staff,1,Perempuan dan Laki-laki,SMA/SMK,Perhotelan; Pariwisata,Lulusan Baru,23,30,,"- Pendidikan minimal SMA, diutamakan dari jurusan Perhotelan dan Pariwisata.
- Pengalaman minimal 1 tahun sebagai petugas layanan tamu atau front office/resepsionis di hotel atau apartemen layanan.
- Mampu berbicara dan berkomunikasi dalam bahasa Jepang dan Inggris dengan lancar.
- Lulusan baru dengan kemampuan bahasa Jepang dipersilakan melamar.
- Mampu membaca dan menulis dalam bahasa Jepang.
- Mampu membantu tamu dalam bahasa Jepang dengan sikap pelayanan yang baik.
- Diutamakan yang dapat mengoperasikan sistem OPERA (nilai tambah).
- Komunikatif.
- Percaya diri.",
jasmine@ttlr.co.id,Guest Service Supervisor,1,Perempuan dan Laki-laki,S1,,3-5 Tahun,30,40,,"- Pengalaman minimal 3-4 tahun sebagai petugas layanan tamu atau front office/resepsionis di hotel atau apartemen layanan.
- Mampu berbicara dan berkomunikasi dalam bahasa Jepang dan Inggris dengan lancar (setara level N2).
- Mampu membaca dan menulis dalam bahasa Jepang dengan lancar.
- Memiliki kemampuan kepemimpinan dan pemecahan masalah dengan baik.
- Diutamakan yang dapat mengoperasikan sistem OPERA (nilai tambah).
- Komunikatif.
- Percaya diri.",
jasmine@ttlr.co.id,Guest Service Manager,1,Perempuan dan Laki-laki,S1,,>5 Tahun,35,45,,"- Memiliki pengalaman lebih dari 5 tahun di jabatan yang sama.
- Mampu berbicara dan berkomunikasi dalam bahasa Jepang dan Inggris dengan lancar (minimal N2).
- Mampu membaca dan menulis dalam bahasa Jepang dengan lancar tanpa bantuan.
- Memahami sistem dan proses front office, concierge, housekeeping, dan reservasi.
- Mampu memimpin, membina, dan memotivasi tim front office.
- Diutamakan yang dapat mengoperasikan sistem OPERA (nilai tambah).
- Tanggap terhadap kebutuhan emosional dalam interaksi layanan.
- Komunikasi yang jelas dan sopan, baik dengan tamu maupun tim internal.",
jasmine@ttlr.co.id,Engineering Staff,1,Laki-laki,SMA/SMK,Teknik Listrik; Mekanik; Sipil,1-2 Tahun ,23,30,,"- Memiliki pengalaman minimal 2 tahun di posisi yang sama
- Mampu berbahasa Inggris atau Jepang akan menjadi nilai tambah.
- Memiliki kepribadian yang mandiri dan stabil.
- Menjaga penampilan dan sikap profesional setiap saat.
- Harus mampu mengenali potensi bahaya keselamatan dan masalah keamanan di apartemen serta mengambil tindakan yang sesuai.
- Memiliki keterampilan di beberapa bidang seperti HVAC, kelistrikan, pertukangan, pengecatan, drywalling, perpipaan, atap, kolam renang.
- Harus bersedia dan mampu merespons keluhan terkait perawatan.
- Mampu bekerja dalam tim
- Memiliki keterampilan komunikasi dan interpersonal yang baik
- Pendengaran yang baik dan kondisi fisik yang prima",
jasmine@ttlr.co.id,Engineering Admin Staff,1,Perempuan,D3,Teknik; Mekatonika,1-2 Tahun ,23,30,,"- Memiliki pengalaman kerja minimal 1 tahun di bidang terkait lebih diutamakan
- Memiliki kemampuan komunikasi verbal yang baik
- Fasih berbahasa Inggris, baik lisan maupun tulisan
- Menguasai Microsoft Office, terutama fungsi-fungsi dalam Microsoft Excel
- Memiliki kemampuan organisasi dan manajemen waktu yang baik
- Mampu menyelesaikan beberapa tenggat waktu secara bersamaan, memiliki kemampuan pemecahan masalah yang baik, serta teliti
- Bersedia bekerja di area Cikarang",
jasmine@ttlr.co.id,Engineering Supervisor,1,Laki-laki,S1,Teknik; Mekatonika,3-5 Tahun,30,40,,"- Pengalaman minimal 2 tahun sebagai Engineering Supervisor atau minimal 4 tahun sebagai teknisi senior di bidang maintenance/fasilitas bangunan (diutamakan dari industri perhotelan, mall, atau gedung komersial)
- Memiliki pengetahuan dan keterampilan teknis dalam bidang kelistrikan, plumbing, HVAC (AC), genset, lift, fire alarm, dan pemeliharaan bangunan
- Mampu membaca gambar teknik dan memahami panel listrik / sistem mekanikal
- Terbiasa membuat jadwal preventive maintenance dan menangani perbaikan darurat
- Mampu mengatur dan memimpin tim teknisi dengan baik
- Mampu berkomunikasi dan berkoordinasi dengan departemen lain dan pihak ketiga/vendor
- Memiliki sertifikat K3 Umum atau sertifikat teknis lainnya menjadi nilai tambah
- Menguasai penggunaan Microsoft Office (Word, Excel) dan aplikasi maintenance
- Tegas, disiplin, dan bertanggung jawab
- Mampu mengambil keputusan cepat di kondisi darurat
- Teliti dan memiliki kemampuan analisa yang baik
- Komunikatif dan dapat bekerja dalam tim maupun secara mandiri",
jasmine@ttlr.co.id,Engineering Manager,1,Laki-laki,S1,Elektro; Mesin; Teknik Sipil,>5 Tahun,35,45,,"- Pengalaman minimal 5 tahun di bidang teknik/engineering, dan minimal 2 tahun sebagai Engineering Manager atau posisi setara (diutamakan dari industri perhotelan, fasilitas komersial, atau industri manufaktur)
- Memiliki pemahaman mendalam tentang sistem MEP (Mechanical, Electrical, and Plumbing), HVAC, genset, pemadam kebakaran, sistem air bersih/kotor, dan lift
- Mampu menyusun dan mengelola program preventive & corrective maintenance
- Memahami prinsip efisiensi energi dan pengelolaan aset fasilitas
- Mampu menangani inspeksi teknis, audit internal, dan berkoordinasi dengan vendor atau pihak ketiga
- Diutamakan memiliki sertifikat K3 Umum, POP, atau sertifikat teknis lainnya
- Mampu membuat laporan teknis dan anggaran (budgeting) departemen engineering
- Mahir menggunakan komputer, khususnya Microsoft Office dan software pemeliharaan (CMMS atau sejenisnya)
- Mengawasi pekerjaan tim teknisi dan memastikan pelaksanaan SOP
- Menjaga keselamatan kerja dan kepatuhan terhadap regulasi teknis dan lingkungan",
jasmine@ttlr.co.id,Finance & Acc Staff,1,Perempuan,D3,Akuntansi; Lain yang berkaitan,1-2 Tahun ,23,30,,"- Memiliki pengalaman minimal 1 tahun di bidang Akuntansi/Perpajakan/Keuangan
- Fasih berbahasa Inggris, baik lisan maupun tulisan
- Mampu bekerja dengan MS. Office (Excel, Word, PowerPoint) dan email
- Mampu menggunakan perangkat lunak akuntansi
- Mampu menghitung Pembayaran Pajak Bulanan
- Mampu menyiapkan Laporan Pajak
- Mampu membuat Jurnal Akuntansi
- Memiliki integritas yang tinggi, inisiatif, dan kreatif
- Memiliki keterampilan komunikasi yang baik dan berperilaku sopan
- Mampu bekerja di bawah tekanan
- Mampu bekerja dalam tim maupun secara individu
- Memiliki pengetahuan tentang perpajakan
- Memiliki sertifikasi Brevet A dan B
- Bersedia bekerja di area Lippo Cikarang",
jasmine@ttlr.co.id,Tax Staff,1,Perempuan,D3,,1-2 Tahun ,23,30,Lippo Karawaci,"Perempuan, Usia minimal 23 tahun – maksimal 30 tahun
Kandidat harus memiliki gelar minimal Sarjana/Diploma di bidang Akuntansi atau bidang terkait
Memiliki pengalaman minimal 1 tahun di bidang Akuntansi/Perpajakan/Keuangan
Fasih berbahasa Inggris, baik lisan maupun tulisan
Mampu bekerja dengan MS. Office (Excel, Word, PowerPoint) dan email
Mampu menggunakan perangkat lunak akuntansi
Mampu menghitung Pembayaran Pajak Bulanan
Mampu menyiapkan Laporan Pajak
Mampu membuat Jurnal Akuntansi
Memiliki integritas tinggi, inisiatif, dan kreatif
Memiliki keterampilan komunikasi yang baik dan berperilaku sopan
Mampu bekerja di bawah tekanan
Mampu bekerja dalam tim maupun secara individu
Memiliki pengetahuan tentang perpajakan
Memiliki sertifikasi Brevet A dan B",
jasmine@ttlr.co.id,Finance & Acc Supervisor,1,Perempuan,D3,Akuntansi; Keuangan; Lain yang berkaitan,3-5 Tahun,30,40,Lippo Karawaci,"- Memiliki pengalaman minimal 3 tahun di bidang Finance & Accounting, dan minimal 1 tahun sebagai Supervisor
- Menguasai proses akuntansi secara menyeluruh: jurnal, buku besar, rekonsiliasi, laporan keuangan
- Menguasai perpajakan dan pelaporan pajak (PPH 21, PPH 23, PPN, SPT Tahunan)
- Memiliki sertifikat Brevet A & B menjadi nilai tambah
- Mampu menyusun laporan keuangan bulanan dan tahunan secara tepat waktu dan akurat
- Menguasai sistem/software akuntansi (seperti Accurate, SAP, MYOB, atau sejenisnya)
- Mahir menggunakan MS Excel, Word, dan PowerPoint
- Fasih berbahasa Inggris, baik lisan maupun tulisan
- Memiliki kemampuan analisis yang baik, detail, dan teliti
- Memiliki jiwa kepemimpinan, mampu memimpin tim kecil dan membina staf
- Mampu bekerja di bawah tekanan dan tenggat waktu (deadline)
- Bersedia ditempatkan dan bekerja di area Lippo Cikarang",
jasmine@ttlr.co.id,Finance & Acc Manager,1,Perempuan dan Laki-laki,S1,,>5 Tahun,35,45,,"Pria/Wanita, usia maksimal 45 tahun
Pendidikan minimal S1 di bidang Akuntansi, Keuangan, atau setara
Memiliki pengalaman kerja minimal 5 tahun di bidang Finance & Accounting, dan minimal 2 tahun dalam posisi manajerial
Menguasai seluruh siklus akuntansi dan keuangan: jurnal, neraca, laba rugi, arus kas, audit, dan laporan keuangan konsolidasi
Memiliki pengetahuan mendalam mengenai perpajakan (PPH 21, 23, 25, PPN, SPT Tahunan, dll)
Memiliki sertifikasi Brevet A & B
Terbiasa bekerja dengan sistem akuntansi (seperti SAP, Oracle, Accurate, dll)
Mahir dalam penggunaan Microsoft Office terutama Excel (Pivot, VLOOKUP, dsb.)
Memiliki kemampuan dalam penyusunan dan pengawasan anggaran (budgeting & forecasting)
Fasih berbahasa Inggris, baik lisan maupun tulisan
Memiliki kemampuan kepemimpinan, analisis, komunikasi, dan manajerial yang kuat
Berintegritas tinggi, teliti, detail, dan mampu bekerja di bawah tekanan
Bersedia ditempatkan dan bekerja di area Lippo Cikarang",
jasmine@ttlr.co.id,Purchasing Staff,1,Perempuan,D3,Administrasi; Akuntansi; Manajemen; Lain yang terkait,1-2 Tahun ,23,30,,"- Pendidikan minimal D3 atau S1, diutamakan dari jurusan Administrasi, Akuntansi, Manajemen, atau bidang terkait
- Memiliki pengalaman minimal 1–2 tahun di bidang pembelian/purchasing, diutamakan dari industri perhotelan, restoran, manufaktur, atau retail
- Terbiasa menangani pembelian barang operasional, bahan baku, alat tulis kantor, spare part, dll.
- Mampu melakukan negosiasi harga, waktu pengiriman, dan syarat pembayaran dengan vendor
- Mampu mencari, menilai, dan membina hubungan kerja sama dengan supplier
- Menguasai Microsoft Office (terutama Excel) dan sistem pembelian (ERP, Accurate, SAP, atau sejenisnya)
- Teliti, jujur, cekatan, dan mampu bekerja di bawah tekanan
- Memiliki kemampuan komunikasi dan koordinasi yang baik
- Mampu bekerja secara tim maupun mandiri
- Diutamakan yang memahami prosedur administrasi pembelian dan dokumen pendukung (PO, PR, faktur, dll.)",
jasmine@ttlr.co.id,HR&GA Staff,1,Perempuan,S1,Psikologi; Hukum; Manajemen Sumber Daya Manusia; Administrasi,1-2 Tahun ,23,30,Cikarang,"- Single lebih diutamakan
- Kandidat harus memiliki gelar minimal Sarjana (S1) di bidang Psikologi/Hukum/Manajemen Sumber Daya Manusia/Administrasi
- Diutamakan memiliki pengalaman di industri Perhotelan atau Pariwisata
- Memahami seluruh aspek kegiatan HR & GA seperti: pencatatan absensi, klaim medis, penggajian, JAMSOSTEK/BPJS, sistem hukuman, pengaturan kantin, pengaturan lemari karyawan, dll
- Memiliki kemampuan untuk menyiapkan dan mengkoordinasikan pelatihan
- Mampu bekerja dengan MS. Office (Excel, Word, Power Point) dan email
- Memiliki keterampilan administrasi HR yang kuat
- Familiar dengan sistem penggajian dan perhitungan penggajian
- Memiliki keterampilan komunikasi yang baik
- Fasih berbahasa Inggris baik lisan maupun tulisan
- Memiliki pengalaman minimal 2 tahun di Departemen HR & GA",
jasmine@ttlr.co.id,Housekeeping Supervisor,1,Perempuan dan Laki-laki,SMA/SMK,Perhotelan; Pariwisata,3-5 Tahun,30,40,Cikarang,"- Memiliki pengalaman minimal 2 tahun di level yang sama di properti atau hotel bintang 4* atau 5*
- Memiliki kepribadian yang baik dan keterampilan komunikasi yang baik
- Memiliki motivasi tinggi, berorientasi pada kerja tim, penuh inisiatif, energik, dan memiliki kepemimpinan yang kuat
- Fasih berbahasa Inggris, baik lisan maupun tulisan, serta melek komputer
- Memiliki keterampilan supervisi yang baik",
jasmine@ttlr.co.id,Housekeeping Manager,1,Perempuan dan Laki-laki,D3,Perhotelan; Pariwisata,3-5 Tahun,30,45,,"- Memiliki pengalaman minimal 3–5 tahun di bidang housekeeping, dan minimal 2 tahun di posisi manajerial di hotel bintang 4 atau 5, resort, atau serviced apartment
- Memahami standar operasional kebersihan dan housekeeping hotel secara menyeluruh
- Memiliki kemampuan untuk menyusun SOP, jadwal kerja, dan sistem pengawasan kerja harian
- Mampu mengelola inventaris dan kebutuhan perlengkapan housekeeping (linen, amenities, alat kebersihan, dll.)
- Terbiasa bekerja dengan sistem Housekeeping Management (misal: OPERA, VHP, atau sistem hotel lainnya)
- Memiliki jiwa kepemimpinan yang kuat, mampu memimpin tim dan menangani konflik internal
- Komunikatif, detail, tegas, dan memiliki kemampuan manajemen waktu yang baik
- Fasih berbahasa Inggris, baik lisan maupun tulisan
- Bersedia bekerja secara shift dan on-call jika dibutuhkan
- Memiliki pemahaman terhadap aspek kebersihan, kesehatan, dan keselamatan kerja (K3)",
Puyo@jobfair.com,Kitchen Commis,4,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,23,26,,,
Puyo@jobfair.com,Barista,7,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,23,26,,,
Puyo@jobfair.com,Pastry Commis,5,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,23,26,,,
Puyo@jobfair.com,Crew Kitchen,10,Laki-laki,SMA/SMK,,1-2 Tahun ,19,27,,,
Puyo@jobfair.com,Crew Dinning,10,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,19,27,,,
Puyo@jobfair.com,Crew Outlet,10,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,19,27,,,
Superindo@jobfair.com,Retail Management Trainee (RMT),25,Perempuan dan Laki-laki,D4,,Lulusan Baru,,25,,Memiliki keterampilan komunikasi dan interpersonal yang baik.,Disabilitas Daksa Ringan
Superindo@jobfair.com,Super Indo Apprentice Program (SIAP),5,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,18,25,,,Disabilitas Daksa Ringan
Superindo@jobfair.com,Finance Digital,1,Perempuan dan Laki-laki,D4,,Lulusan Baru,,25,,"- Memiliki pengetahuan yang baik mengenai proses keuangan dan solusi digital
- Memiliki kemampuan untuk beradaptasi dan mengelola perubahan dengan efektif
- Memiliki keterampilan komunikasi dan presentasi yang baik.
- Memiliki kemampuan analisa dan pemecahan masalah.",Daksa Ringan
Superindo@jobfair.com,Buyer,1,Perempuan dan Laki-laki,D4,,Lulusan Baru,,25,,"- Mampu berpikir analitis dan sistematis
- Memiliki keterampilan negosiasi yang baik serta memiliki jiwa pemimpin dalam tim
- Mampu mengoperasikan Microsoft Office: Word, Excel, PowerPoint
- Mampu berkomunikasi dalam bahasa Inggris secara lisan & tulisan",Daksa Ringan
Superindo@jobfair.com,Indirect Procurement Master Data,1,Perempuan dan Laki-laki,D4,,1-2 Tahun,,35,,"- Memiliki kemampuan yang baik dalam pemecahan masalah, detail, berorientasi terhadap target
- Memiliki pengetahuan terkait SAP (FICO/Modul MM) dan sistem Odoo
- Mampu bekerja berdasarkan prioritas untuk memenuhi target perusahaan
Dapat bekerja sama secara individual maupun dalam tim
Mahir dalam administrasi dan pelaporan
Mampu berkomunikasi dalam bahasa Inggris secara lisan & tulisan",Daksa Ringan
Superindo@jobfair.com,Indirect Procurement Construction & Maintenance,1,Perempuan dan Laki-laki,D4,,1-2 Tahun,,35,,"- Memiliki pengalaman minimal 2 tahun di bagian Purchasing, industri Ritel, Konstruksi, Properti lebih disukai
- Memiliki kemampuan komunikasi yang baik
- Familiar dengan proses negosiasi dan proses Purchase Order",Daksa Ringan
Superindo@jobfair.com,Digital Back End Developer,1,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun,,35,,"- Memiliki pengetahuan dalam pemrograman database dengan tools DB Programming (PostgreSQL), Optional: MS SQL Server, MySQL, SQLite
Backend troubleshooting menggunakan API, Scheduler, Crashlytics
- Memiliki pengalaman bekerja dalam tim yang berorientasi produk (AGILE & DevOps), dan membuat program test-script
- Akan lebih baik jika memahami Bahasa Inggris
- Memiliki pengetahuan tentang Odoo dan SAP merupakan nilai tambah",Daksa Ringan
Superindo@jobfair.com,DC Dry Supervisor,1,Perempuan dan Laki-laki,D4,,1-2 Tahun,,35,,"- Memahami bisnis di industri retail, konsep manajemen gudang, logistik dan distribusi
- Mampu mengoperasikan Ms. Office
- Dapat memimpin dan berkoordinasi dengan tim.
- Memiliki kemampuan analisis, pemecahan masalah, serta membuat keputusan.",Daksa Ringan
Superindo@jobfair.com,Technician,1,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun,,28,,"- Paham mengenai kelistrikan
- Memiliki kendaraan pribadi & memiliki SIM C
- Bersedia bekerja dengan tingkat mobilitas tinggi",Daksa Ringan
Superindo@jobfair.com,Regional Maintenance Coordinator,1,Perempuan dan Laki-laki,D4,,3-5 Tahun,,35,,"- Memiliki pemahaman yang baik terkait masalah pemeliharaan
- Mampu menggunakan komputer: Ms. Office
- Memiliki keterampilan interpersonal dan kepemimpinan yang baik
- Mampu berkomunikasi menggunakan bahasa Inggris",Daksa Ringan
